GPS_layers4_neurons256_SAGE
4.434413909912109
4.343348503112793
4.272533416748047
4.215639591217041
4.1703996658325195
4.133915424346924
4.103471755981445
4.076589584350586
4.0532050132751465
4.031239032745361
4.011198997497559
3.9911181926727295
3.9717156887054443
3.951387882232666
3.9308507442474365
3.908874273300171
3.8863210678100586
3.8612513542175293
3.8347105979919434
3.806023120880127
3.778599500656128
3.7495667934417725
3.7173750400543213
3.6810524463653564
3.6435904502868652
3.604820966720581
3.560622215270996
3.515986204147339
3.4703235626220703
3.4207603931427
3.3668501377105713
3.3129565715789795
3.2572338581085205
3.1982314586639404
3.137640953063965
3.0787041187286377
3.010617971420288
2.9436264038085938
2.8761236667633057
2.811870813369751
2.7514781951904297
2.687263250350952
2.624800205230713
2.5658648014068604
2.510470151901245
2.43710994720459
2.3795149326324463
2.3150627613067627
2.257699966430664
2.196143865585327
2.1321380138397217
2.0800604820251465
2.024801731109619
1.9658173322677612
1.911616563796997
1.85626220703125
1.8085169792175293
1.752113699913025
1.7036871910095215
1.6556497812271118
1.6070605516433716
1.5691429376602173
1.5223138332366943
1.4810911417007446
1.432434320449829
1.3871808052062988
1.347536325454712
1.3034347295761108
1.2664047479629517
1.2271625995635986
1.1884595155715942
1.1522854566574097
1.1144993305206299
1.0820034742355347
1.0460665225982666
1.0168397426605225
0.9866359233856201
0.9617730975151062
0.9513103365898132
0.9031705260276794
0.8760455846786499
0.8500164151191711
0.820121169090271
0.7942401170730591
0.7686123251914978
0.7474693655967712
0.7165324091911316
0.6949543356895447
0.6718781590461731
0.6456414461135864
0.6286813616752625
0.6027129888534546
0.586052417755127
0.563791811466217
0.5461834073066711
0.5270866751670837
0.509833574295044
0.4906729757785797
0.47613289952278137
0.4578515589237213
0.4438783526420593
0.42684799432754517
0.4136561453342438
0.39851975440979004
0.385688841342926
0.3709515929222107
0.3596084415912628
0.34610819816589355
0.3352504372596741
0.3229333460330963
0.31250622868537903
0.3008338510990143
0.2916068136692047
0.2808326482772827
0.2718847990036011
0.2623826265335083
0.2534249722957611
0.24467818439006805
0.23671038448810577
0.22867874801158905
0.2214597910642624
0.21336738765239716
0.206699937582016
0.19977815449237823
0.19350332021713257
0.18706871569156647
0.18106968700885773
0.17524529993534088
0.16984213888645172
0.16444088518619537
0.15943112969398499
0.15450721979141235
0.1499006301164627
0.145333394408226
0.1408701390028
0.13691934943199158
0.13275937736034393
0.12887394428253174
0.12527650594711304
0.12173129618167877
0.11815620213747025
0.11512413620948792
0.11208132654428482
0.10903563350439072
0.10617493838071823
0.10330745577812195
0.1006668210029602
0.09810154139995575
0.09572248160839081
0.09325436502695084
0.09101051837205887
0.08889804035425186
0.08667046576738358
0.08475083112716675
0.08277422934770584
0.08088359981775284
0.07898978143930435
0.07728315889835358
0.07570848613977432
0.07399801164865494
0.0725807473063469
0.07104960829019547
0.06953727453947067
0.06810856610536575
0.06671994179487228
0.06545393168926239
0.0642162561416626
0.06289561092853546
0.061718326061964035
0.060533035546541214
0.059410642832517624
0.058394115418195724
0.057304609566926956
0.056347839534282684
0.05537493899464607
0.05438661947846413
0.0534028485417366
0.05253937095403671
0.051686666905879974
0.05079490691423416
0.049990855157375336
0.049191419035196304
0.04835138097405434
0.04758453741669655
0.0468851774930954
0.04616169631481171
0.04539928585290909
0.04480141028761864
0.04410503804683685
0.043483760207891464
0.04276963323354721
0.04217824712395668
0.0415634922683239
0.04101492464542389
0.04042471945285797
0.03982855752110481
0.039380982518196106
0.0387604646384716
0.038232266902923584
0.037707582116127014
0.037232670933008194
0.03676828369498253
0.03627355024218559
0.03588787466287613
0.03538544476032257
0.0348949059844017
0.034509122371673584
0.03405391424894333
0.03368339315056801
0.03327338024973869
0.03284917026758194
0.03245503827929497
0.03208062797784805
0.03173663839697838
