Graph Attention GPS_layers5_neurons320
1.0104818641128122
3.5517683432621974
3.3104592413845113
3.6120956187316193
5.112736596033482
5.007163863961994
4.811100218686374
7.307141241233693
6.734032124274187
6.36452756202398
6.869768494080386
7.880250358193199
8.091395822336175
8.144182188371918
7.654023075182867
6.213709373350426
5.157982052635548
6.356986652590302
6.877309403514063
6.515345750697533
6.997963954452907
5.70846844129402
7.2166503280295595
7.442877611039892
7.1487821431264615
6.032727546942161
6.651082120503733
7.955659452529976
8.151723097805595
7.910413995927909
7.782218535555388
7.706809441218611
7.7746776261217105
7.465500339340925
8.031068546866752
8.589095844958901
8.460900384586381
8.33270492421386
8.453359475152704
8.453359475152704
8.543850388356836
8.63434130156097
8.69466857703039
8.709750395897744
8.777618580800844
8.875650403438655
8.966141316642787
8.393032199683281
8.860568584571299
8.845486765703944
8.913354950607042
8.966141316642787
8.717291305331424
8.853027675137621
9.034009501545887
8.717291305331424
8.981223135510144
8.619259482693613
9.003845863811176
8.604177663826256
8.95860040720911
8.649423120428324
9.064173139280598
9.011386773244853
9.214991327954152
8.981223135510144
8.943518588341753
9.101877686448987
9.199909509086796
8.702209486464067
8.468441294020058
8.347786743081215
8.475982203453738
8.543850388356836
8.453359475152704
8.40057310911696
8.581554935525224
8.574014026091547
9.071714048714274
9.260236784556218
8.875650403438655
9.184827690219441
9.08679586758163
9.252695875122539
9.15466405248473
9.531709524168615
9.509086795867582
8.589095844958901
9.456300429831838
9.373350426061384
9.192368599653118
8.807782218535555
8.317623105346504
9.041550410979564
9.162204961918407
9.139582233617375
9.388432244928739
10.089736822260765
9.245154965688862
9.599577709071715
10.474323203378328
10.180227735464896
10.59497775431717
10.20285046376593
10.263177739235353
10.647764120352916
10.165145916597542
10.444159565643616
10.13498227886283
10.391373199607873
10.127441369429153
8.687127667596712
8.951059497775432
9.049091320413241
9.757936807178947
9.599577709071715
9.64482316567378
10.180227735464896
10.59497775431717
10.323505014704773
10.044491365658699
9.976623180755599
9.727773169444234
9.064173139280598
8.905814041173365
9.41859588266345
9.690068622275847
10.06711409395973
9.893673176985144
9.984164090189276
9.863509539250433
10.142523188296508
10.323505014704773
10.021868637357665
10.248095920367996
10.451700475077294
10.451700475077294
10.315964105271096
10.07465500339341
10.353668652439483
10.413995927908907
10.73071412412337
10.745795942990725
10.813664127893825
10.896614131664279
10.919236859965311
10.670386848653948
10.896614131664279
11.469723248623783
11.039891410904156
11.492345976924817
11.650705075032048
11.28874142221552
11.266118693914486
11.235955056179774
11.922177814644447
12.352009652364075
11.58283689012895
12.20119146369052
12.005127818414902
12.103159641052711
12.261518739159943
12.864791493854158
12.925118769323579
13.55101425231883
12.291682376894654
12.849709674986803
12.842168765553124
12.864791493854158
13.181509690068621
13.181509690068621
13.302164241007466
12.955282407058291
13.41527788251263
11.605459618429983
12.683809667445894
13.671668803257672
12.193650554256843
13.588718799487218
12.276600558027297
13.799864263630193
13.633964256089284
13.618882437221929
13.075936957997133
13.747077897594451
14.320187014553957
13.716914259859738
13.234296056104366
13.694291531558706
13.55101425231883
13.731996078727093
12.683809667445894
14.01100972777317
13.038232410828746
14.176909735314078
14.832968856044037
14.176909735314078
14.161827916446724
14.493627931528541
13.97330518060478
14.357891561722344
14.961164316416559
14.395596108890732
14.07133700324259
13.701832440992384
13.995927908905815
12.33692783349672
13.422818791946309
13.3247869693085
13.573636980619863
13.671668803257672
13.234296056104366
13.528391524017797
14.297564286252923
15.074277957921725
15.45132342960561
15.285423422064701
15.526732523942389
16.160168916371315
15.51919161450871
16.454264384284745
15.172309780559534
14.20707337304879
14.561496116431641
