Transformer_layers3_neurons128
1.3347409697609531
4.720609305482242
4.788477490385341
5.87436844883493
8.076314003468818
8.56647311665787
8.649423120428324
9.139582233617375
14.523791569263253
15.692632531483298
20.812910036950456
21.378478244476284
30.683960485634564
27.298092149913277
33.01410150064098
35.63833798356082
41.746474624839756
42.31958374179926
45.81856571902571
49.747379533971795
51.73817962446271
52.52243420556519
53.9401251790966
55.44830706583214
57.26566623934847
58.4722117487369
59.746625443028435
61.79775280898876
62.71020285046377
63.532161978734635
64.94231204283236
65.61345298242968
66.97081668049167
68.25277128421688
68.90128949551317
69.69308498604931
70.15308046150366
71.0504486841113
71.32946233315738
72.11371691425987
72.57371238971419
73.62943971042908
73.96878063494458
74.25533519342433
73.99140336324561
75.18286705376669
75.68056707638942
75.86908981223137
76.4949852952266
76.68350803106854
76.88711258577786
77.39989442726792
78.07857627629892
78.04841263856422
78.48578538571752
78.6969308498605
79.59429907246815
79.30020360455471
79.27003996682
79.58675816303446
80.23527637433074
80.40871729130534
80.6575673026167
80.98936731769851
81.13264459693839
82.0450946384134
81.36641278938241
82.16574918935223
82.22607646482166
82.77656285348013
82.88213558555162
82.30148555915844
83.1913128723324
83.58344016288365
84.08114018550637
83.74179926099087
84.43556292888923
84.55621747982806
84.54867657039439
84.8503129477415
84.82769021944047
84.9181811326446
85.81554935525224
85.37817660809893
85.95128572505844
85.91358117789005
86.26046301183922
86.8486539476661
87.02209486464068
86.78078576276299
87.06734032124274
87.40668124575824
87.30864942312043
87.45192670236031
87.60274489103385
88.14569037025865
87.8591358117789
88.37191765326898
88.32667219666692
88.59060402684564
88.54535857024356
88.64339039288139
88.56044038911092
89.03551768343262
88.9751904079632
89.14109041550411
89.13354950607044
90.00829500037705
89.85747681170349
90.03845863811175
89.94042681547396
90.35517683432623
90.43058592866299
90.44566774753035
90.12140864188221
90.72468139657643
90.91320413241837
91.10926777769399
90.76238594374482
90.89058140411733
91.22992232863282
91.13189050599503
91.26008596636754
91.01877686448987
91.35811778900535
91.43352688334213
91.78040871729131
92.021717819169
91.6823768946535
92.27056783048036
91.98401327200061
92.2253223738783
92.67777693989895
92.36859965311817
92.10466782293945
92.37614056255184
92.23286328331197
92.81351330970516
92.70794057763366
92.64007239273056
92.97941331724606
93.18301787195536
92.94924967951135
93.0020360455471
93.3715406077973
92.9040042229093
93.4771133398688
93.54498152477188
93.16793605308801
93.2358042379911
93.34891787949627
93.59776789080763
93.48465424930247
93.08498604931755
93.62793152854235
94.13317246059874
93.2358042379911
93.19809969082272
93.52235879647085
93.65055425684338
93.28859060402685
93.65055425684338
93.68825880401175
93.82399517381796
93.92956790588946
93.9446497247568
94.27644973983863
93.75612698891487
93.96727245305783
93.85415881155267
93.95219063419049
94.50267702284896
93.93710881532313
94.20858155493552
93.90694517758843
94.11809064173138
94.56300429831838
94.65349521152251
94.3518588341754
94.09546791343037
93.92956790588946
94.32923610587437
94.29153155870597
94.63087248322147
94.86464067566548
94.759067943594
94.78169067189503
94.70628157755824
94.96267249830329
94.59316793605309
94.9249679511349
94.80431340019607
95.09086795867582
94.87972249453284
95.06824523037479
94.6911997586909
95.25676796621673
95.12103159641053
94.97021340773696
95.18889978131362
95.1285725058442
95.2341452379157
95.12103159641053
95.34725887942086
95.0607043209411
95.39250433602292
95.21906341904834
95.47545433979337
95.40758615489028
95.31709524168615
95.3321770605535
95.33971796998718
95.49053615866073
95.3321770605535
95.68659980393636
95.51315888696178
95.70168162280372
95.40758615489028
95.69414071337003
95.59610889073222
95.73184526053842
95.671517985069
95.65643616620164
95.905286177513
95.35479978885454
95.13611341527788
95.71676344167106
95.9429907246814
95.89020435864565
95.95807254354875
95.6338134379006
95.6338134379006
95.67905889450267
95.79971344544153
96.49347711333986
95.28693160395144
95.55086343413015
95.99577709071714
96.01839981901817
95.92790890581404
96.22954528316114
95.79971344544153
96.0108589095845
95.96561345298244
95.8751225397783
96.46331347560516
96.38036347183471
96.07872709448759
95.86004072091094
95.89774526807932
95.96561345298244
96.16167709825805
96.1465952793907
96.5160998416409
96.54626347937561
96.04856345675289
96.04102254731922
96.20692255486011
96.16921800769173
96.28987255863058
96.38036347183471
96.2144634642938
96.26724983032953
96.4482316567378
96.13905436995702
96.09380891335495
96.41806801900309
96.26724983032953
96.4482316567378
96.1465952793907
96.5160998416409
96.25216801146217
96.22200437372747
96.44069074730413
96.4482316567378
96.44069074730413
96.38790438126838
96.47839529447252
96.50855893220722
96.64429530201343
96.36528165296735
96.38036347183471
96.7875725812533
96.78003167181963
