,precision,recall,f1-score,support
0,0.5272727272727272,0.6823529411764706,0.5948717948717949,85.0
1,0.7,0.4117647058823529,0.5185185185185185,17.0
2,0.6428571428571429,0.45,0.5294117647058824,80.0
3,0.6495726495726496,0.608,0.628099173553719,125.0
4,0.8666666666666667,0.6190476190476191,0.7222222222222222,21.0
5,0.8028169014084507,0.5643564356435643,0.6627906976744186,101.0
6,0.6569767441860465,0.849624060150376,0.7409836065573769,133.0
7,0.5722543352601156,0.4520547945205479,0.5051020408163266,219.0
8,0.425,0.6455696202531646,0.5125628140703519,79.0
9,0.7288135593220338,0.7610619469026548,0.7445887445887445,113.0
10,0.3793103448275862,0.4782608695652174,0.4230769230769231,46.0
11,0.2898550724637681,0.5405405405405406,0.37735849056603776,74.0
12,0.23255813953488372,0.29411764705882354,0.2597402597402597,34.0
13,0.7866666666666666,0.3430232558139535,0.47773279352226716,172.0
14,0.7207207207207207,0.7142857142857143,0.7174887892376682,112.0
15,0.7727272727272727,0.3695652173913043,0.4999999999999999,46.0
16,0.6363636363636364,0.5526315789473685,0.5915492957746479,38.0
17,0.6,0.7297297297297297,0.6585365853658536,37.0
18,1.0,0.34615384615384615,0.5142857142857142,26.0
19,0.6695652173913044,0.5347222222222222,0.5945945945945946,144.0
20,0.384,0.6906474820143885,0.49357326478149105,139.0
21,0.3697478991596639,0.5238095238095238,0.43349753694581283,84.0
22,0.48717948717948717,0.5547445255474452,0.5187713310580204,137.0
23,0.4,0.46153846153846156,0.42857142857142855,65.0
24,0.5204081632653061,0.4636363636363636,0.4903846153846154,110.0
25,0.4421768707482993,0.625,0.5179282868525896,104.0
26,0.625,0.4787234042553192,0.5421686746987951,94.0
27,0.7924528301886793,0.4883720930232558,0.60431654676259,258.0
28,0.3870967741935484,0.32432432432432434,0.3529411764705882,37.0
29,0.7134831460674157,0.8246753246753247,0.7650602409638553,154.0
30,0.8108108108108109,0.410958904109589,0.5454545454545454,73.0
31,0.5804195804195804,0.6693548387096774,0.6217228464419474,124.0
32,0.4888888888888889,0.43137254901960786,0.45833333333333326,51.0
33,0.7568627450980392,0.6843971631205674,0.7188081936685289,282.0
34,0.6280487804878049,0.5421052631578948,0.5819209039548022,190.0
35,0.12941176470588237,0.39285714285714285,0.1946902654867257,28.0
36,0.7164179104477612,0.4948453608247423,0.5853658536585367,97.0
37,0.3888888888888889,0.7777777777777778,0.5185185185185185,54.0
38,0.7647058823529411,0.3170731707317073,0.4482758620689655,41.0
39,0.7208121827411168,0.7634408602150538,0.7415143603133161,186.0
40,0.48905109489051096,0.7282608695652174,0.5851528384279476,92.0
41,0.6530612244897959,0.47058823529411764,0.547008547008547,68.0
42,0.4857142857142857,0.5483870967741935,0.5151515151515151,31.0
43,0.4,0.23529411764705882,0.29629629629629634,17.0
44,0.78125,0.5813953488372093,0.6666666666666666,43.0
45,0.4370860927152318,0.5409836065573771,0.4835164835164836,122.0
46,0.26666666666666666,0.2,0.2285714285714286,40.0
47,0.7619047619047619,0.6666666666666666,0.7111111111111111,24.0
48,0.58,0.6304347826086957,0.6041666666666666,184.0
49,0.5147058823529411,0.3723404255319149,0.43209876543209874,94.0
50,0.5217391304347826,0.5,0.5106382978723404,24.0
51,0.6764705882352942,0.6699029126213593,0.6731707317073171,206.0
52,0.5491803278688525,0.40606060606060607,0.4668989547038328,165.0
53,0.6900826446280992,0.780373831775701,0.7324561403508772,214.0
54,0.2857142857142857,0.36363636363636365,0.32,33.0
55,0.7586206896551724,0.7051282051282052,0.7308970099667775,156.0
56,0.7058823529411765,0.6728971962616822,0.6889952153110048,107.0
57,0.6690909090909091,0.6013071895424836,0.6333907056798623,306.0
58,0.5,0.5428571428571428,0.5205479452054795,70.0
59,0.7352941176470589,0.7575757575757576,0.746268656716418,99.0
60,0.7631578947368421,0.7631578947368421,0.7631578947368421,38.0
61,0.4794520547945205,0.4794520547945205,0.4794520547945205,73.0
62,0.3090909090909091,0.6296296296296297,0.41463414634146345,54.0
63,0.6610169491525424,0.40625,0.503225806451613,96.0
64,0.4117647058823529,0.5833333333333334,0.4827586206896552,48.0
65,0.4,0.26666666666666666,0.32,30.0
66,0.4722222222222222,0.37777777777777777,0.4197530864197531,45.0
67,0.1282051282051282,0.17857142857142858,0.14925373134328357,28.0
68,0.0,0.0,0.0,5.0
69,0.7777777777777778,0.7,0.7368421052631577,10.0
accuracy,0.578689528475199,0.578689528475199,0.578689528475199,0.578689528475199
macro avg,0.5661573299956844,0.5317920917012228,0.5313916290219328,6532.0
weighted avg,0.611974172056117,0.578689528475199,0.5811516591595082,6532.0
minorities-f1,0.6329998898620837,0.5473431372642735,0.563675741187166,85.1
