,precision,recall,f1-score,support
0,0.36904761904761907,0.36470588235294116,0.3668639053254437,85.0
1,0.1,0.058823529411764705,0.07407407407407408,17.0
2,0.12962962962962962,0.0875,0.1044776119402985,80.0
3,0.34210526315789475,0.208,0.25870646766169153,125.0
4,0.5238095238095238,0.5238095238095238,0.5238095238095238,21.0
5,0.6043956043956044,0.5445544554455446,0.5729166666666666,101.0
6,0.768595041322314,0.6992481203007519,0.7322834645669292,133.0
7,0.33559322033898303,0.4520547945205479,0.38521400778210113,219.0
8,0.28695652173913044,0.4177215189873418,0.3402061855670103,79.0
9,0.75,0.7168141592920354,0.7330316742081447,113.0
10,0.1,0.06521739130434782,0.07894736842105264,46.0
11,0.15853658536585366,0.17567567567567569,0.16666666666666669,74.0
12,0.18181818181818182,0.17647058823529413,0.17910447761194032,34.0
13,0.48258706467661694,0.563953488372093,0.5201072386058981,172.0
14,0.6813186813186813,0.5535714285714286,0.6108374384236454,112.0
15,0.5384615384615384,0.45652173913043476,0.49411764705882355,46.0
16,0.17857142857142858,0.13157894736842105,0.15151515151515152,38.0
17,0.5714285714285714,0.32432432432432434,0.41379310344827586,37.0
18,0.3333333333333333,0.19230769230769232,0.2439024390243902,26.0
19,0.46551724137931033,0.375,0.4153846153846154,144.0
20,0.3902439024390244,0.5755395683453237,0.46511627906976744,139.0
21,0.4,0.30952380952380953,0.348993288590604,84.0
22,0.330188679245283,0.25547445255474455,0.2880658436213992,137.0
23,0.12345679012345678,0.15384615384615385,0.136986301369863,65.0
24,0.39080459770114945,0.3090909090909091,0.3451776649746193,110.0
25,0.3025210084033613,0.34615384615384615,0.32286995515695066,104.0
26,0.16129032258064516,0.1595744680851064,0.160427807486631,94.0
27,0.695906432748538,0.46124031007751937,0.5547785547785549,258.0
28,0.1,0.08108108108108109,0.08955223880597014,37.0
29,0.7317073170731707,0.7792207792207793,0.7547169811320754,154.0
30,0.42105263157894735,0.4383561643835616,0.42953020134228187,73.0
31,0.22627737226277372,0.25,0.23754789272030652,124.0
32,0.1896551724137931,0.21568627450980393,0.20183486238532108,51.0
33,0.585635359116022,0.75177304964539,0.6583850931677018,282.0
34,0.515625,0.3473684210526316,0.4150943396226416,190.0
35,0.04918032786885246,0.10714285714285714,0.06741573033707865,28.0
36,0.40404040404040403,0.41237113402061853,0.4081632653061224,97.0
37,0.38461538461538464,0.2777777777777778,0.3225806451612903,54.0
38,0.08695652173913043,0.0975609756097561,0.09195402298850576,41.0
39,0.6859903381642513,0.7634408602150538,0.7226463104325699,186.0
40,0.5636363636363636,0.33695652173913043,0.42176870748299317,92.0
41,0.22,0.16176470588235295,0.1864406779661017,68.0
42,0.3181818181818182,0.45161290322580644,0.3733333333333333,31.0
43,0.5,0.11764705882352941,0.19047619047619047,17.0
44,0.27906976744186046,0.27906976744186046,0.27906976744186046,43.0
45,0.19753086419753085,0.26229508196721313,0.22535211267605634,122.0
46,0.15384615384615385,0.15,0.1518987341772152,40.0
47,0.045454545454545456,0.041666666666666664,0.043478260869565216,24.0
48,0.3360323886639676,0.45108695652173914,0.38515081206496515,184.0
49,0.49019607843137253,0.26595744680851063,0.3448275862068965,94.0
50,0.14705882352941177,0.20833333333333334,0.1724137931034483,24.0
51,0.6266666666666667,0.4563106796116505,0.5280898876404495,206.0
52,0.38562091503267976,0.3575757575757576,0.37106918238993714,165.0
53,0.5108225108225108,0.5514018691588785,0.5303370786516853,214.0
54,0.1111111111111111,0.09090909090909091,0.09999999999999999,33.0
55,0.42328042328042326,0.5128205128205128,0.463768115942029,156.0
56,0.46601941747572817,0.4485981308411215,0.45714285714285713,107.0
57,0.5456790123456791,0.7222222222222222,0.6216596343178622,306.0
58,0.22826086956521738,0.3,0.25925925925925924,70.0
59,0.6379310344827587,0.7474747474747475,0.6883720930232557,99.0
60,0.40540540540540543,0.39473684210526316,0.4,38.0
61,0.22857142857142856,0.2191780821917808,0.22377622377622378,73.0
62,0.04878048780487805,0.037037037037037035,0.042105263157894736,54.0
63,0.36363636363636365,0.20833333333333334,0.2649006622516556,96.0
64,0.23076923076923078,0.3125,0.2654867256637168,48.0
65,0.13043478260869565,0.1,0.11320754716981132,30.0
66,0.20833333333333334,0.1111111111111111,0.14492753623188406,45.0
67,0.0,0.0,0.0,28.0
68,0.0,0.0,0.0,5.0
69,0.75,0.6,0.6666666666666665,10.0
accuracy,0.42421922841396204,0.42421922841396204,0.42421922841396204,0.42421922841396204
macro avg,0.35184546297433617,0.3296668001507077,0.3328967959328059,6532.0
weighted avg,0.4304202434459391,0.42421922841396204,0.4196553099770944,6532.0
minorities-f1,0.3950852524897107,0.35439266297050814,0.36829798638811717,85.1
