,precision,recall,f1-score,support
0,0.6986301369863014,0.6,0.6455696202531646,85.0
1,0.6,0.5294117647058824,0.5625,17.0
2,0.6883116883116883,0.6625,0.6751592356687898,80.0
3,0.7924528301886793,0.672,0.7272727272727274,125.0
4,0.7,0.6666666666666666,0.6829268292682926,21.0
5,0.7444444444444445,0.6633663366336634,0.7015706806282722,101.0
6,0.8188976377952756,0.7819548872180451,0.8,133.0
7,0.6065573770491803,0.5068493150684932,0.5522388059701493,219.0
8,0.6309523809523809,0.6708860759493671,0.6503067484662577,79.0
9,0.7913043478260869,0.8053097345132744,0.7982456140350878,113.0
10,0.5483870967741935,0.3695652173913043,0.44155844155844154,46.0
11,0.6724137931034483,0.527027027027027,0.5909090909090909,74.0
12,0.29411764705882354,0.4411764705882353,0.3529411764705882,34.0
13,0.7037037037037037,0.5523255813953488,0.6188925081433224,172.0
14,0.7289719626168224,0.6964285714285714,0.7123287671232876,112.0
15,0.725,0.6304347826086957,0.6744186046511628,46.0
16,0.5471698113207547,0.7631578947368421,0.6373626373626373,38.0
17,0.5,0.6216216216216216,0.5542168674698795,37.0
18,0.8333333333333334,0.5769230769230769,0.6818181818181818,26.0
19,0.6888888888888889,0.6458333333333334,0.6666666666666667,144.0
20,0.624113475177305,0.6330935251798561,0.6285714285714284,139.0
21,0.5142857142857142,0.6428571428571429,0.5714285714285714,84.0
22,0.5290322580645161,0.5985401459854015,0.5616438356164384,137.0
23,0.5416666666666666,0.4,0.4601769911504425,65.0
24,0.4725274725274725,0.7818181818181819,0.589041095890411,110.0
25,0.6145833333333334,0.5673076923076923,0.5900000000000001,104.0
26,0.6555555555555556,0.6276595744680851,0.6413043478260869,94.0
27,0.8106796116504854,0.6472868217054264,0.7198275862068965,258.0
28,0.6666666666666666,0.4864864864864865,0.5625,37.0
29,0.8389261744966443,0.8116883116883117,0.8250825082508252,154.0
30,0.6805555555555556,0.6712328767123288,0.6758620689655173,73.0
31,0.6938775510204082,0.5483870967741935,0.6126126126126127,124.0
32,0.45614035087719296,0.5098039215686274,0.48148148148148145,51.0
33,0.8584905660377359,0.6453900709219859,0.736842105263158,282.0
34,0.6556603773584906,0.7315789473684211,0.691542288557214,190.0
35,0.22727272727272727,0.35714285714285715,0.2777777777777778,28.0
36,0.5581395348837209,0.7422680412371134,0.6371681415929202,97.0
37,0.8,0.8148148148148148,0.8073394495412846,54.0
38,0.6363636363636364,0.5121951219512195,0.5675675675675675,41.0
39,0.8711656441717791,0.7634408602150538,0.813753581661891,186.0
40,0.7380952380952381,0.6739130434782609,0.7045454545454546,92.0
41,0.7818181818181819,0.6323529411764706,0.6991869918699187,68.0
42,0.47368421052631576,0.5806451612903226,0.5217391304347826,31.0
43,0.38095238095238093,0.47058823529411764,0.42105263157894735,17.0
44,0.6470588235294118,0.7674418604651163,0.7021276595744682,43.0
45,0.5341614906832298,0.7049180327868853,0.607773851590106,122.0
46,0.3389830508474576,0.5,0.40404040404040403,40.0
47,0.6296296296296297,0.7083333333333334,0.6666666666666667,24.0
48,0.6372093023255814,0.7445652173913043,0.68671679197995,184.0
49,0.6351351351351351,0.5,0.5595238095238095,94.0
50,0.5555555555555556,0.625,0.5882352941176471,24.0
51,0.543859649122807,0.7524271844660194,0.6313645621181263,206.0
52,0.5341614906832298,0.5212121212121212,0.5276073619631901,165.0
53,0.71900826446281,0.8130841121495327,0.763157894736842,214.0
54,0.4,0.12121212121212122,0.186046511627907,33.0
55,0.579185520361991,0.8205128205128205,0.6790450928381964,156.0
56,0.7087378640776699,0.6822429906542056,0.6952380952380953,107.0
57,0.7729257641921398,0.5784313725490197,0.6616822429906543,306.0
58,0.78,0.5571428571428572,0.65,70.0
59,0.7155963302752294,0.7878787878787878,0.75,99.0
60,0.7,0.7368421052631579,0.717948717948718,38.0
61,0.39603960396039606,0.547945205479452,0.45977011494252873,73.0
62,0.3793103448275862,0.6111111111111112,0.46808510638297873,54.0
63,0.5849056603773585,0.6458333333333334,0.6138613861386139,96.0
64,0.6363636363636364,0.5833333333333334,0.6086956521739131,48.0
65,0.6428571428571429,0.3,0.4090909090909091,30.0
66,0.5384615384615384,0.3111111111111111,0.39436619718309857,45.0
67,0.1951219512195122,0.2857142857142857,0.2318840579710145,28.0
68,0.0,0.0,0.0,5.0
69,0.5833333333333334,0.7,0.6363636363636365,10.0
accuracy,0.6454378444580526,0.6454378444580526,0.6454378444580526,0.6454378444580526
macro avg,0.6111627292284875,0.6020031932478819,0.5974891838475584,6532.0
weighted avg,0.6641917980406354,0.6454378444580526,0.6469461152163027,6532.0
minorities-f1,0.6656768540177004,0.6191719178904724,0.6363451601867999,85.1
