,precision,recall,f1-score,support
0,0.7936507936507936,0.5882352941176471,0.6756756756756757,85.0
1,0.6875,0.6470588235294118,0.6666666666666667,17.0
2,0.7058823529411765,0.6,0.6486486486486486,80.0
3,0.7304347826086957,0.672,0.7000000000000001,125.0
4,0.7777777777777778,0.6666666666666666,0.717948717948718,21.0
5,0.7346938775510204,0.7128712871287128,0.7236180904522613,101.0
6,0.8359375,0.8045112781954887,0.8199233716475097,133.0
7,0.6932515337423313,0.5159817351598174,0.5916230366492146,219.0
8,0.6463414634146342,0.6708860759493671,0.6583850931677018,79.0
9,0.7739130434782608,0.7876106194690266,0.7807017543859648,113.0
10,0.5714285714285714,0.43478260869565216,0.49382716049382713,46.0
11,0.647887323943662,0.6216216216216216,0.6344827586206897,74.0
12,0.3181818181818182,0.4117647058823529,0.358974358974359,34.0
13,0.7086092715231788,0.622093023255814,0.6625386996904025,172.0
14,0.7575757575757576,0.6696428571428571,0.7109004739336493,112.0
15,0.7073170731707317,0.6304347826086957,0.6666666666666667,46.0
16,0.6341463414634146,0.6842105263157895,0.6582278481012659,38.0
17,0.6190476190476191,0.7027027027027027,0.6582278481012659,37.0
18,0.75,0.5769230769230769,0.6521739130434783,26.0
19,0.6510067114093959,0.6736111111111112,0.6621160409556313,144.0
20,0.6054421768707483,0.6402877697841727,0.6223776223776224,139.0
21,0.5813953488372093,0.5952380952380952,0.5882352941176471,84.0
22,0.6363636363636364,0.5620437956204379,0.5968992248062016,137.0
23,0.5370370370370371,0.4461538461538462,0.48739495798319327,65.0
24,0.524390243902439,0.7818181818181819,0.6277372262773724,110.0
25,0.6933333333333334,0.5,0.5810055865921788,104.0
26,0.6470588235294118,0.5851063829787234,0.6145251396648045,94.0
27,0.7521367521367521,0.6821705426356589,0.7154471544715447,258.0
28,0.7272727272727273,0.43243243243243246,0.5423728813559323,37.0
29,0.8116883116883117,0.8116883116883117,0.8116883116883117,154.0
30,0.5909090909090909,0.7123287671232876,0.6459627329192547,73.0
31,0.6448598130841121,0.5564516129032258,0.5974025974025974,124.0
32,0.4666666666666667,0.5490196078431373,0.5045045045045046,51.0
33,0.8062015503875969,0.7375886524822695,0.7703703703703704,282.0
34,0.6589861751152074,0.7526315789473684,0.7027027027027027,190.0
35,0.21739130434782608,0.35714285714285715,0.27027027027027023,28.0
36,0.5328467153284672,0.7525773195876289,0.6239316239316239,97.0
37,0.7735849056603774,0.7592592592592593,0.7663551401869159,54.0
38,0.7037037037037037,0.4634146341463415,0.5588235294117647,41.0
39,0.8285714285714286,0.7795698924731183,0.8033240997229917,186.0
40,0.7922077922077922,0.6630434782608695,0.7218934911242603,92.0
41,0.7719298245614035,0.6470588235294118,0.704,68.0
42,0.5277777777777778,0.6129032258064516,0.5671641791044777,31.0
43,0.35,0.4117647058823529,0.37837837837837834,17.0
44,0.723404255319149,0.7906976744186046,0.7555555555555555,43.0
45,0.5912408759124088,0.6639344262295082,0.6254826254826256,122.0
46,0.375,0.525,0.43750000000000006,40.0
47,0.6818181818181818,0.625,0.6521739130434783,24.0
48,0.6398104265402843,0.7336956521739131,0.6835443037974683,184.0
49,0.5813953488372093,0.5319148936170213,0.5555555555555555,94.0
50,0.5,0.75,0.6,24.0
51,0.5766423357664233,0.7669902912621359,0.6583333333333333,206.0
52,0.5512820512820513,0.5212121212121212,0.5358255451713396,165.0
53,0.7577092511013216,0.8037383177570093,0.780045351473923,214.0
54,0.5,0.15151515151515152,0.23255813953488375,33.0
55,0.5462184873949579,0.8333333333333334,0.6598984771573604,156.0
56,0.6470588235294118,0.719626168224299,0.6814159292035398,107.0
57,0.8055555555555556,0.5686274509803921,0.6666666666666667,306.0
58,0.6909090909090909,0.5428571428571428,0.608,70.0
59,0.7047619047619048,0.7474747474747475,0.7254901960784313,99.0
60,0.6842105263157895,0.6842105263157895,0.6842105263157895,38.0
61,0.38317757009345793,0.5616438356164384,0.4555555555555556,73.0
62,0.3855421686746988,0.5925925925925926,0.46715328467153283,54.0
63,0.5363636363636364,0.6145833333333334,0.5728155339805826,96.0
64,0.5,0.5416666666666666,0.52,48.0
65,0.5714285714285714,0.13333333333333333,0.21621621621621623,30.0
66,0.5135135135135135,0.4222222222222222,0.4634146341463415,45.0
67,0.2,0.21428571428571427,0.20689655172413796,28.0
68,0.0,0.0,0.0,5.0
69,0.5714285714285714,0.8,0.6666666666666666,10.0
accuracy,0.6520208205756277,0.6520208205756277,0.6520208205756277,0.6520208205756277
macro avg,0.6163544271249728,0.6046494023662102,0.6007866914931357,6532.0
weighted avg,0.6664346025957604,0.6520208205756277,0.651943666930604,6532.0
minorities-f1,0.6872291806454419,0.6346804398237906,0.6570663411911799,85.1
