trial,model,virtualnode,vnode_init,temperature,constrative coef,gaussian_noise_scale,lr,train_acc,train_loss,val_acc,val_loss,test_acc,macro f1,micro f1minor f1,mad,madgap,micro f1,minor f1,positive_sampling
63,GraphSAGE,UnidirectionalVirtualClassNode(),,4.967314318,0.020946908,0.001,0.002697682,0.899455839,0.306174874,0.709357161,0.023235314,0.701692347,0.642394533,,0.8050617575645447,0.40106695890426636,0.699251146,0.501276619,True
31,GraphSAGE,UnidirectionalVirtualClassNode(),,8.827164134,0.001974709,0.001,0.001796873,0.892256174,0.336641908,0.710598163,0.038115021,0.701187168,0.642361847,,0.8547558784484863,0.34564313292503357,0.698377383,0.500804748,False
34,GraphSAGE,UnidirectionalVirtualClassNode(),,6.629219677,0.003874604,0.001,0.002351729,0.92683131,0.226538107,0.711342765,0.013351591,0.701692347,0.642126665,,0.7979220151901245,0.4041333794593811,0.698829864,0.502752109,True
98,GraphSAGE,UnidirectionalVirtualClassNode(),,6.74100714,0.013214622,0.001,0.002133269,0.913352867,0.265068114,0.711094564,0.02353517,0.701187168,0.642077821,,0.8280177116394043,0.3477694094181061,0.698503871,0.496500634,True
56,GraphSAGE,UnidirectionalVirtualClassNode(),,5.70860733,0.02415359,0.001,0.004193392,0.917706153,0.246761248,0.711342765,0.00994678,0.701692347,0.641975998,,0.435688853263855,0.16765309870243073,0.699022858,0.489435328,True
83,GraphSAGE,UnidirectionalVirtualClassNode(),,7.184172501,0.006541042,0.001,0.002301469,0.890916702,0.340548307,0.711590966,0.03550189,0.700176812,0.641903262,,0.7707881331443787,0.27929043769836426,0.697861759,0.496773274,True
12,GraphSAGE,UnidirectionalVirtualClassNode(),,9.984046698,0.0006927,0.001,0.004027228,0.937212223,0.186342806,0.713080169,0.005168065,0.699924223,0.641886332,,0.8172034025192261,0.49519121646881104,0.697094624,0.509318385,False
94,GraphSAGE,UnidirectionalVirtualClassNode(),,7.760758865,0.004344607,0.001,0.002522132,0.898618669,0.318989813,0.707123356,0.032014124,0.701313463,0.641532477,,0.7716311812400818,0.35650748014450073,0.698905767,0.477232604,True
62,GraphSAGE,UnidirectionalVirtualClassNode(),,6.403800362,0.021757776,0.001,0.003828171,0.939053997,0.172883987,0.708860759,0.001947783,0.70068199,0.641318566,,0.7975277304649353,0.39988991618156433,0.698323113,0.478682474,True
87,GraphSAGE,UnidirectionalVirtualClassNode(),,6.284222753,0.014630703,0.001,0.003352802,0.892674759,0.371709734,0.706875155,0.034918725,0.699924223,0.640797218,,0.8273009061813354,0.3916582763195038,0.697495344,0.494747839,True
93,GraphSAGE,UnidirectionalVirtualClassNode(),,7.123625866,0.004272594,0.001,0.002518548,0.907241524,0.287670046,0.712087367,0.020917885,0.701566052,0.640657681,,0.8298208117485046,0.39206260442733765,0.698222932,0.498119726,True
33,GraphSAGE,UnidirectionalVirtualClassNode(),,9.890961233,0.009916558,0.001,0.002117312,0.89886982,0.319417447,0.708116158,0.036814805,0.699671634,0.639996515,,0.8522827625274658,0.39534977078437805,0.697737494,0.504811092,False
41,GraphSAGE,UnidirectionalVirtualClassNode(),,9.321192073,0.00313668,0.001,0.001815787,0.893595647,0.326533377,0.708860759,0.038416654,0.698408689,0.639749127,,0.7938275337219238,0.30582717061042786,0.695306896,0.49940886,False
96,GraphSAGE,UnidirectionalVirtualClassNode(),,6.406877464,0.001826793,0.001,0.002271207,0.876182503,0.39261058,0.707371556,0.049212977,0.697903511,0.639712865,,0.8250177502632141,0.39411863684654236,0.695740646,0.498883673,True
71,GraphSAGE,UnidirectionalVirtualClassNode(),,7.957236653,0.00829304,0.001,0.002949519,0.933863541,0.207460031,0.709605361,0.007952335,0.699292751,0.639675386,,0.7921974062919617,0.4870365858078003,0.696708542,0.487144105,True
54,GraphSAGE,UnidirectionalVirtualClassNode(),,6.782828563,0.004896751,0.001,0.003916657,0.914859774,0.255904078,0.709605361,0.014447932,0.699292751,0.63966278,,0.868980348110199,0.24285757541656494,0.69622041,0.492647821,True
51,GraphSAGE,UnidirectionalVirtualClassNode(),,7.36332056,0.006122878,0.001,0.003172742,0.933110088,0.203161076,0.715065773,0.009839996,0.702702703,0.639559798,,0.8607004880905151,0.22346383333206177,0.699232435,0.476614157,True
66,GraphSAGE,UnidirectionalVirtualClassNode(),,6.420207882,0.053342906,0.001,0.004510281,0.895856007,0.328201652,0.70910896,0.011087434,0.70068199,0.639438284,,0.8166014552116394,0.22105681896209717,0.697903614,0.488823858,True
72,GraphSAGE,UnidirectionalVirtualClassNode(),,7.306755342,0.003741146,0.001,0.003292236,0.912599414,0.260278612,0.707123356,0.014994331,0.698787573,0.63931534,,0.9007408022880554,0.5142108201980591,0.69577604,0.492244557,True
30,GraphSAGE,UnidirectionalVirtualClassNode(),,8.125089734,0.003685274,0.001,0.005169432,0.858015906,0.473548591,0.705882353,0.075090006,0.700176812,0.639306783,,0.8793627023696899,0.3572898507118225,0.697146361,0.487647581,False
24,GraphSAGE,UnidirectionalVirtualClassNode(),,8.779268859,0.002157104,0.001,0.001528906,0.911176224,0.27996701,0.710349963,0.025042202,0.699292751,0.638955371,,0.829219400882721,0.3923966884613037,0.696808035,0.484191823,
88,GraphSAGE,UnidirectionalVirtualClassNode(),,7.915195812,0.047058874,0.001,0.0029112,0.926663876,0.207612216,0.711094564,0.000713898,0.701060874,0.638868096,,0.8272603750228882,0.39240971207618713,0.698030671,0.494197799,
46,GraphSAGE,UnidirectionalVirtualClassNode(),,6.599222191,0.001075202,0.001,0.001705988,0.924319799,0.232082903,0.709357161,0.012658661,0.700176812,0.638761351,,0.8717293739318848,0.4003317356109619,0.697469586,0.485053372,
42,GraphSAGE,UnidirectionalVirtualClassNode(),,9.490827148,0.000616485,0.001,0.001612002,0.919547928,0.245502919,0.708116158,0.014718611,0.698787573,0.638715245,,0.8737242817878723,0.3781476318836212,0.696253929,0.4858547,
35,GraphSAGE,VirtualClassNode(),,6.908837448,0.030815704,0.001,0.002815841,0.992465467,0.025256189,0.670389675,-0.000255397,0.660267744,0.604541263,,0.7482881546020508,0.38352689146995544,0.65755742,0.474269609,
21,GraphSAGE,UnidirectionalVirtualClassNode(),,8.82976831,0.002692576,0.001,0.001807941,0.889995814,0.338838309,0.708116158,0.042239502,0.698408689,0.638664459,,0.9364460110664368,0.25980502367019653,0.695131203,0.497667153,
37,GraphSAGE,VirtualClassNode(),,7.801460505,0.00472105,1e-05,0.003452268,0.777982419,3.1151371,0.372052619,15.50098896,0.365748926,0.323371651,,0.5660585761070251,0.29287588596343994,0.375190796,0.202796321,
92,GraphSAGE,UnidirectionalVirtualClassNode(),,7.564380581,0.006927291,0.001,0.00311184,0.931268313,0.211115807,0.712335567,0.011823058,0.701692347,0.638464575,,0.8913792967796326,0.27473050355911255,0.698099884,0.475121028,
39,GraphSAGE,VirtualClassNode(),,7.186576784,0.001374463,0.001,0.002562286,0.647383843,13.49696159,0.359642591,19.13738441,0.35160394,0.289786242,,0.6195211410522461,0.32832610607147217,0.321907381,0.201812704,
76,GraphSAGE,UnidirectionalVirtualClassNode(),,6.104098561,0.01583529,0.001,0.002484308,0.870573462,0.393890798,0.705385952,0.070914008,0.697272038,0.638268698,,0.7661951184272766,0.24184387922286987,0.695370681,0.50082178,
32,GraphSAGE,UnidirectionalVirtualClassNode(),,9.151815766,0.001848521,0.001,0.001493964,0.919631645,0.247561708,0.710598163,0.016975969,0.700429401,0.638098075,,0.8328827023506165,0.3920647203922272,0.697622095,0.476045964,
81,GraphSAGE,UnidirectionalVirtualClassNode(),,7.306963292,0.006343231,0.001,0.002691355,0.927501046,0.22991623,0.710598163,0.013032887,0.699166456,0.637776963,,0.8204262256622314,0.38878732919692993,0.695882272,0.491416732,
75,GraphSAGE,UnidirectionalVirtualClassNode(),,7.027174102,0.00300059,0.001,0.002293389,0.877103391,0.380754024,0.711839166,0.048760928,0.701060874,0.637581667,,0.8153818249702454,0.4027664065361023,0.698226591,0.480446251,
61,GraphSAGE,UnidirectionalVirtualClassNode(),,6.821070433,0.005376347,0.001,0.003957424,0.891167853,0.342737108,0.705385952,0.046609472,0.697903511,0.63705544,,0.7865614891052246,0.26626160740852356,0.694465983,0.486075227,
45,GraphSAGE,VirtualClassNode(),,7.99742522,0.00885705,0.001,0.001914619,0.960987861,0.120371006,0.679324895,0.036821313,0.669866128,0.614094156,,0.7284578084945679,0.40428221225738525,0.66667859,0.49504364,
13,GraphSAGE,UnidirectionalVirtualClassNode(),,9.484691351,0.000908164,0.001,0.001073834,0.881875262,0.370736033,0.70910896,0.056649432,0.700050518,0.636896465,,0.8315132260322571,0.3861676752567291,0.696980765,0.484710664,
49,GraphSAGE,UnidirectionalVirtualClassNode(),,7.282282596,0.006613728,0.001,0.002699184,0.925156969,0.226671427,0.709853562,0.010761272,0.697650922,0.636872664,,0.7791252732276917,0.2564948797225952,0.694782201,0.481880206,
20,GraphSAGE,UnidirectionalVirtualClassNode(),,8.707267762,0.002313195,0.001,0.00180526,0.885977396,0.34670642,0.707867957,0.04459,0.697019449,0.63641806,,0.7705156207084656,0.24079298973083496,0.693617654,0.494450888,
91,GraphSAGE,UnidirectionalVirtualClassNode(),,8.304332807,0.002574611,0.001,0.002747141,0.901716199,0.306802481,0.708612559,0.023630565,0.697524627,0.636252913,,0.898847758769989,0.3687203824520111,0.69519357,0.476424379,
50,GraphSAGE,VirtualClassNode(),,5.514985326,0.017652113,0.001,0.002640869,0.98334031,0.056703873,0.672127079,0.010628114,0.664561758,0.60834849,,0.7352228164672852,0.39209049940109253,0.662201008,0.49240582,
11,GraphSAGE,UnidirectionalVirtualClassNode(),,9.610922558,0.001197486,0.001,0.001187163,0.894851402,0.331080258,0.705634152,0.039517328,0.697650922,0.636219639,,0.8776618838310242,0.36778679490089417,0.694789347,0.490066269,
22,GraphSAGE,UnidirectionalVirtualClassNode(),,7.750902447,0.005586602,0.001,0.001924684,0.89577229,0.322365999,0.711094564,0.036235407,0.697903511,0.636152636,,0.893426239490509,0.36484089493751526,0.694659196,0.487949193,
69,GraphSAGE,UnidirectionalVirtualClassNode(),,6.997918706,0.014097948,0.001,0.003071623,0.863206362,0.433039814,0.709605361,0.066027462,0.698029806,0.635998042,,0.8303295373916626,0.3670070469379425,0.695476017,0.477463184,
97,GraphSAGE,UnidirectionalVirtualClassNode(),,7.050247791,0.00354348,0.001,0.001979992,0.88840519,0.345733196,0.707867957,0.044549223,0.698661278,0.635773718,,0.8814821243286133,0.36808452010154724,0.695879279,0.484184065,
1,GraphSAGE,UnidirectionalVirtualClassNode(),,9.611671888,0.01037448,0.001,0.001192096,0.843114274,0.499820977,0.705882353,0.135629073,0.697903511,0.63501242,,0.8103512525558472,0.4993235468864441,0.694886356,0.476096389,
19,GraphSAGE,UnidirectionalVirtualClassNode(),,9.059155128,1.37e-05,0.001,0.001008722,0.893260779,0.331057012,0.706626955,0.043410458,0.697145744,0.633863263,,0.9499471783638,0.38042157888412476,0.693572543,0.468769944,
5,GraphSAGE,UnidirectionalVirtualClassNode(),,4.235052364,9.73e-05,0.0001,0.006773108,0.981498535,0.055173911,0.701414743,0.000453923,0.693104319,0.633761001,,0.9401750564575195,0.3532135486602783,0.690150881,0.495422713,
43,GraphSAGE,UnidirectionalVirtualClassNode(),,9.384242059,0.003928859,0.001,0.001322903,0.886312265,0.357105017,0.706378754,0.051419131,0.696514271,0.63323052,,0.6080819368362427,0.2542954981327057,0.693518237,0.480314623,
14,GraphSAGE,UnidirectionalVirtualClassNode(),,8.46881583,0.000298392,0.001,0.003395406,0.91017162,0.281870604,0.703648548,0.025176605,0.696135388,0.632192391,,0.7814956903457642,0.3307124972343445,0.692191397,0.473053672,
80,GraphSAGE,UnidirectionalVirtualClassNode(),,8.140427866,0.010592739,0.0,0.004842008,0.987609879,0.036073368,0.701166543,-0.001238405,0.691462491,0.631266595,,0.9899526834487915,0.35717225074768066,0.688530093,0.479587913,
38,GraphSAGE,UnidirectionalVirtualClassNode(),,8.226037067,0.012326617,0.0001,0.001550746,0.975889494,0.072523333,0.700918342,0.002704846,0.689820662,0.630558622,,0.8661922216415405,0.41206124424934387,0.687275908,0.497822166,
57,GraphSAGE,UnidirectionalVirtualClassNode(),,5.535665631,0.029405618,0.0001,0.004186841,0.978568439,0.052462444,0.69992554,-0.008965026,0.69171508,0.629741444,,0.9426208138465881,0.401764452457428,0.689070012,0.469187985,
79,GraphSAGE,UnidirectionalVirtualClassNode(),,5.885437769,0.004170093,0.0001,0.002866301,0.982335705,0.057634246,0.694713328,0.003215742,0.689568073,0.629572182,,0.9440757036209106,0.42176175117492676,0.687173876,0.484220545,
44,GraphSAGE,UnidirectionalVirtualClassNode(),,8.46872538,0.001596965,0.0001,0.002011074,0.975303474,0.080109037,0.699429139,0.003328587,0.689568073,0.629298043,,0.9320521354675293,0.3843473196029663,0.686908182,0.478476583,
89,GraphSAGE,UnidirectionalVirtualClassNode(),,9.724279456,0.019327855,1e-05,0.003874717,0.986688991,0.038706467,0.699180938,-0.003503192,0.689946956,0.628847672,,0.8382397890090942,0.37483400106430054,0.686951774,0.47175369,
36,GraphSAGE,UnidirectionalVirtualClassNode(),,6.274791365,0.079608266,1e-06,0.002419715,0.973964002,0.070199668,0.697443534,-0.008074717,0.687421066,0.62883771,,0.961635172367096,0.4067299962043762,0.684831641,0.488110113,
74,GraphSAGE,UnidirectionalVirtualClassNode(),,6.717504818,0.011466761,1e-05,0.003656173,0.98501465,0.043500468,0.697939935,-0.001552197,0.689820662,0.628773113,,0.9349089860916138,0.3632802963256836,0.686933219,0.462846895,
28,GraphSAGE,UnidirectionalVirtualClassNode(),,9.147037025,0.000573365,0.0,0.005073835,0.983089159,0.05304173,0.697939935,0.0008515,0.686158121,0.627902917,,0.8244634866714478,0.507590651512146,0.682783342,0.498506865,
26,GraphSAGE,UnidirectionalVirtualClassNode(),,7.541383966,0.006957458,1e-06,0.002382824,0.982168271,0.055939846,0.696947133,0.00309013,0.687926244,0.627361342,,0.9104254841804504,0.42456483840942383,0.685598346,0.481702934,
70,GraphSAGE,VirtualClassNode(),,6.2583301,0.019347253,0.001,0.003933522,0.63616576,12.21298409,0.246959543,54.79188538,0.243622127,0.208356234,,0.5744386911392212,0.3094448447227478,0.250181913,0.092834329,
48,GraphSAGE,UnidirectionalVirtualClassNode(),,9.281037966,0.000481152,1e-05,0.002126436,0.980661365,0.058155444,0.696698933,0.000987367,0.686158121,0.62617182,,0.9043028950691223,0.3901183307170868,0.683280496,0.482378204,
40,GraphSAGE,UnidirectionalVirtualClassNode(),,6.154572581,0.000114089,1e-06,0.002162055,0.981582252,0.059961434,0.693968727,0.000586965,0.684642587,0.62596053,,0.8607296943664551,0.39769861102104187,0.682356663,0.492064632,
67,GraphSAGE,UnidirectionalVirtualClassNode(),,5.902788169,0.02555919,1e-06,0.00336827,0.976642947,0.071379118,0.69074212,-0.004325454,0.686158121,0.6258786,,0.8750585913658142,0.4198400378227234,0.683559179,0.4558108,
27,GraphSAGE,UnidirectionalVirtualClassNode(),,8.803052197,0.001424791,1e-05,0.003692093,0.988614483,0.03337067,0.693472326,0.001211812,0.684263703,0.625727163,,0.9215027093887329,0.3416091799736023,0.682153734,0.49061296,
60,GraphSAGE,UnidirectionalVirtualClassNode(),,7.672174588,0.08895065,0.0,0.00298003,0.982251988,-0.010079007,0.693720526,-0.066506602,0.685905532,0.625284559,,0.8308955430984497,0.4120319187641144,0.683730415,0.465673296,
47,GraphSAGE,UnidirectionalVirtualClassNode(),,9.948730794,0.0031517,0.0,0.001297241,0.974466304,0.07868547,0.696450732,0.004722596,0.686915888,0.623116027,,0.9130754470825195,0.4428166449069977,0.68463779,0.473939807,
16,GraphSAGE,UnidirectionalVirtualClassNode(),,8.409036923,0.004638424,0.0,0.000725408,0.946755965,0.167185828,0.685033507,0.014456348,0.680601162,0.614302913,,0.7181845307350159,0.3507978320121765,0.677512386,0.452253837,
10,GraphSAGE,UnidirectionalVirtualClassNode(),,3.190503966,0.000591882,0.0,0.000531348,0.967182922,0.09968894,0.685529908,0.003599635,0.676938621,0.612475858,,0.8545735478401184,0.3560585081577301,0.673172925,0.469351396,
29,GraphSAGE,UnidirectionalVirtualClassNode(),,6.981886523,0.012445958,0.01,0.003038997,0.549267476,1.670288324,0.645073219,1.234333754,0.640439505,0.55948423,,0.8401450514793396,0.034668564796447754,0.633727259,0.42006967,
65,GraphSAGE,UnidirectionalVirtualClassNode(),,6.596578974,0.037688032,0.001,0.003701691,0.786772708,1.629013658,0.623976173,1.461132288,0.619095731,0.556021771,,0.9174258708953857,0.22134262323379517,0.628878718,0.430166948,
0,GraphSAGE,UnidirectionalVirtualClassNode(),,6.743252092,0.041418693,0.01,0.004434229,0.5282545,1.7565598,0.637875403,1.3611159,0.634503663,0.551321128,,0.8847776055335999,0.07334727048873901,0.626471579,0.407243726,
17,GraphSAGE,UnidirectionalVirtualClassNode(),,9.838991143,0.000227732,0.01,0.00147951,0.504395144,1.907484055,0.629188384,1.32519877,0.618969437,0.536697597,,0.802463948726654,0.09263879060745239,0.611007787,0.381168271,
78,GraphSAGE,UnidirectionalVirtualClassNode(),,7.653918771,0.002144164,0.001,0.003141338,0.586102972,4.018802166,0.622983371,2.098660946,0.612781005,0.534068269,,0.8621878027915955,0.39109188318252563,0.610845962,0.366047917,
59,GraphSAGE,UnidirectionalVirtualClassNode(),,7.150078858,0.009175315,0.001,0.003225313,0.631059021,2.643917561,0.617026557,1.480986834,0.609876231,0.528371556,,0.93873131275177,0.37949830293655396,0.603854605,0.328169933,
90,GraphSAGE,UnidirectionalVirtualClassNode(),,6.75626676,0.009748082,0.01,0.003458126,0.468564253,2.348405838,0.605112931,1.841558933,0.596615307,0.525550385,,0.8102152347564697,0.10241764783859253,0.591509412,0.39167361,
86,GraphSAGE,VirtualClassNode(),,7.43878967,0.032135247,1e-06,0.002470798,0.991460862,0.019399023,0.673616282,-0.005933005,0.661783279,0.608829748,,0.8378000855445862,0.42713743448257446,0.659991666,0.504254648,
25,GraphSAGE,UnidirectionalVirtualClassNode(),,9.921107992,0.000260383,0.01,0.001495149,0.479447468,2.241564035,0.60014892,1.583214641,0.598509725,0.518485565,,0.9554787278175354,0.06670421361923218,0.590569924,0.363172766,
53,GraphSAGE,UnidirectionalVirtualClassNode(),,7.3768905,0.007187755,0.001,0.003217095,0.565759732,6.970748901,0.591461901,4.021096706,0.585122506,0.506880438,,0.950775682926178,0.3806372880935669,0.585094022,0.320443874,
23,GraphSAGE,UnidirectionalVirtualClassNode(),,8.740420194,0.002449455,0.001,0.002887651,0.556802009,7.626569748,0.558203028,3.981077671,0.55253852,0.469714112,,0.9281740784645081,0.2308071255683899,0.549284611,0.324657113,
55,GraphSAGE,UnidirectionalVirtualClassNode(),,6.506026889,0.005839694,0.01,0.003570842,0.38334031,4.197081566,0.542318193,2.897920132,0.534225815,0.462760896,,0.9145087003707886,0.4052601754665375,0.526229132,0.336868219,
18,GraphSAGE,UnidirectionalVirtualClassNode(),,7.400551734,0.0008537,0.001,0.002423042,0.582335705,3.801980257,0.520476545,3.630152464,0.51566052,0.444183072,,0.8417388796806335,0.36787018179893494,0.501232401,0.32143467,
68,GraphSAGE,UnidirectionalVirtualClassNode(),,7.536003737,0.011939846,0.01,0.005661243,0.304060276,6.353633881,0.492429883,5.212565899,0.482192473,0.401442577,,0.8914517760276794,0.07174873352050781,0.47168996,0.228804742,
77,GraphSAGE,UnidirectionalVirtualClassNode(),,6.506206012,0.008119592,0.001,0.004373511,0.428380075,20.57991982,0.375279226,20.0004425,0.369916646,0.334899178,,0.8590066432952881,0.37632933259010315,0.379999094,0.230995443,
85,GraphSAGE,UnidirectionalVirtualClassNode(),,8.436909318,0.023275559,0.001,0.003553001,0.412641272,18.98466301,0.364606602,23.39832306,0.358044961,0.27101294,,0.8478233814239502,0.38369834423065186,0.349059098,0.144553613,
82,GraphSAGE,UnidirectionalVirtualClassNode(),,6.919222691,0.005298259,0.001,0.004203689,0.511762244,9.684753418,0.347232564,22.63427353,0.345920687,0.264036333,,0.9172255992889404,0.3933226466178894,0.307133507,0.119845331,
58,GraphSAGE,UnidirectionalVirtualClassNode(),,5.852131218,0.016232033,0.001,0.004667234,0.542151528,15.44042587,0.234797717,65.55927277,0.233392271,0.185687959,,0.8311334848403931,0.38058802485466003,0.217841711,0.173473361,
15,GraphSAGE,UnidirectionalVirtualClassNode(),,7.943103844,0.002402915,0.001,0.004245977,0.515948095,9.985104561,0.25018615,34.67325211,0.247537257,0.168824449,,0.837052047252655,0.3932459056377411,0.219895329,0.085042151,
9,GraphSAGE,UnidirectionalVirtualClassNode(),,1.607771271,2.32e-05,0.001,0.008132706,0.515696944,16.21095085,0.185654008,86.31194305,0.182369285,0.155882912,,0.9099484086036682,0.39723044633865356,0.182594365,0.080380934,
99,GraphSAGE,VirtualClassNode(),,6.593622202,0.00847961,0.001,0.004150589,0.992549184,0.027498776,0.669645073,0.004366941,0.660520333,0.60217264,,0.7219866514205933,0.36834922432899475,0.658663381,0.475112429,
